Country Name,Country Code,Series Name,2023 [YR2023]
Central Europe and the Baltics,CEB,Taxes on exports (% of tax revenue),..
Central Europe and the Baltics,CEB,"Taxes on income, profits and capital gains (% of revenue)",..
Central Europe and the Baltics,CEB,"Revenue, excluding grants (% of GDP)",..
Central Europe and the Baltics,CEB,Social contributions (% of revenue),..
Central Europe and the Baltics,CEB,Interest payments (% of revenue),..
Early-demographic dividend,EAR,Exports of goods and services (current US$),3.90787E+12
Early-demographic dividend,EAR,Exports of goods and services (% of GDP),26.31945307
Early-demographic dividend,EAR,GDP (current US$),1.48478E+13
Early-demographic dividend,EAR,GDP per capita (current US$),4258.917637
Early-demographic dividend,EAR,Gross domestic savings (% of GDP),25.43820955
Early-demographic dividend,EAR,Gross savings (% of GDP),26.16609765
Early-demographic dividend,EAR,Imports of goods and services (% of GDP),27.50560583
Early-demographic dividend,EAR,"Inflation, GDP deflator (annual %)",4.544644676
Early-demographic dividend,EAR,Tax revenue (% of GDP),..
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (national estimate)",..
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",..
Early-demographic dividend,EAR,"Interest rate spread (lending rate minus deposit rate, %)",..
Early-demographic dividend,EAR,Taxes on exports (% of tax revenue),..
Early-demographic dividend,EAR,"Taxes on income, profits and capital gains (% of revenue)",..
Early-demographic dividend,EAR,"Revenue, excluding grants (% of GDP)",..
Early-demographic dividend,EAR,Social contributions (% of revenue),..
Early-demographic dividend,EAR,Interest payments (% of revenue),..
East Asia & Pacific,EAS,Exports of goods and services (current US$),9.2295E+12
East Asia & Pacific,EAS,Exports of goods and services (% of GDP),29.98960227
East Asia & Pacific,EAS,GDP (current US$),3.07757E+13
East Asia & Pacific,EAS,GDP per capita (current US$),12927.68381
East Asia & Pacific,EAS,Gross domestic savings (% of GDP),..
East Asia & Pacific,EAS,Gross savings (% of GDP),..
East Asia & Pacific,EAS,Imports of goods and services (% of GDP),28.02587352
East Asia & Pacific,EAS,"Inflation, GDP deflator (annual %)",4.145203684
East Asia & Pacific,EAS,Tax revenue (% of GDP),..
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (national estimate)",..
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",..
East Asia & Pacific,EAS,"Interest rate spread (lending rate minus deposit rate, %)",..
East Asia & Pacific,EAS,Taxes on exports (% of tax revenue),..
East Asia & Pacific,EAS,"Taxes on income, profits and capital gains (% of revenue)",..
East Asia & Pacific,EAS,"Revenue, excluding grants (% of GDP)",..
East Asia & Pacific,EAS,Social contributions (% of revenue),..
East Asia & Pacific,EAS,Interest payments (% of revenue),..
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (current US$),4.99526E+12
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (% of GDP),23.61797776
East Asia & Pacific (excluding high income),EAP,GDP (current US$),2.11502E+13
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),9912.696851
East Asia & Pacific (excluding high income),EAP,Gross domestic savings (% of GDP),..
East Asia & Pacific (excluding high income),EAP,Gross savings (% of GDP),..
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (% of GDP),21.79341841
East Asia & Pacific (excluding high income),EAP,"Inflation, GDP deflator (annual %)",4.400000615
East Asia & Pacific (excluding high income),EAP,Tax revenue (% of GDP),..
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (national estimate)",..
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",..
East Asia & Pacific (excluding high income),EAP,"Interest rate spread (lending rate minus deposit rate, %)",4.542
East Asia & Pacific (excluding high income),EAP,Taxes on exports (% of tax revenue),..
East Asia & Pacific (excluding high income),EAP,"Taxes on income, profits and capital gains (% of revenue)",..
East Asia & Pacific (excluding high income),EAP,"Revenue, excluding grants (% of GDP)",..
East Asia & Pacific (excluding high income),EAP,Social contributions (% of revenue),..
East Asia & Pacific (excluding high income),EAP,Interest payments (% of revenue),..
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (current US$),4.98869E+12
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (% of GDP),23.6160647
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),2.11241E+13
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),10023.202
East Asia & Pacific (IDA & IBRD countries),TEA,Gross domestic savings (% of GDP),..
East Asia & Pacific (IDA & IBRD countries),TEA,Gross savings (% of GDP),..
East Asia & Pacific (IDA & IBRD countries),TEA,Imports of goods and services (% of GDP),21.7798568
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, GDP deflator (annual %)",4.596485062
East Asia & Pacific (IDA & IBRD countries),TEA,Tax revenue (% of GDP),..
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (national estimate)",..
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",..
East Asia & Pacific (IDA & IBRD countries),TEA,"Interest rate spread (lending rate minus deposit rate, %)",..
East Asia & Pacific (IDA & IBRD countries),TEA,Taxes on exports (% of tax revenue),..
East Asia & Pacific (IDA & IBRD countries),TEA,"Taxes on income, profits and capital gains (% of revenue)",..
East Asia & Pacific (IDA & IBRD countries),TEA,"Revenue, excluding grants (% of GDP)",..
East Asia & Pacific (IDA & IBRD countries),TEA,Social contributions (% of revenue),..
East Asia & Pacific (IDA & IBRD countries),TEA,Interest payments (% of revenue),..
Euro area,EMU,Exports of goods and services (current US$),7.9903E+12
Euro area,EMU,Exports of goods and services (% of GDP),51.40156005
Euro area,EMU,GDP (current US$),1.55449E+13
Euro area,EMU,GDP per capita (current US$),44368.57554
Euro area,EMU,Gross domestic savings (% of GDP),26.45179535
Euro area,EMU,Gross savings (% of GDP),25.39605593
Euro area,EMU,Imports of goods and services (% of GDP),47.82243036
Euro area,EMU,"Inflation, GDP deflator (annual %)",5.700059118
Euro area,EMU,Tax revenue (% of GDP),..
Euro area,EMU,"Unemployment, total (% of total labor force) (national estimate)",6.544360448
Euro area,EMU,"Life expectancy at birth, total (years)",..
Euro area,EMU,"Interest rate spread (lending rate minus deposit rate, %)",..
Euro area,EMU,Taxes on exports (% of tax revenue),..
Euro area,EMU,"Taxes on income, profits and capital gains (% of revenue)",..
Euro area,EMU,"Revenue, excluding grants (% of GDP)",..
Euro area,EMU,Social contributions (% of revenue),..
Euro area,EMU,Interest payments (% of revenue),..
Europe & Central Asia,ECS,Exports of goods and services (current US$),1.28506E+13
Europe & Central Asia,ECS,Exports of goods and services (% of GDP),47.17447859
Europe & Central Asia,ECS,GDP (current US$),2.72406E+13
Europe & Central Asia,ECS,GDP per capita (current US$),29483.44145
Europe & Central Asia,ECS,Gross domestic savings (% of GDP),26.35343014
Europe & Central Asia,ECS,Gross savings (% of GDP),25.19629926
Europe & Central Asia,ECS,Imports of goods and services (% of GDP),44.0639786
Europe & Central Asia,ECS,"Inflation, GDP deflator (annual %)",6.2778965
Europe & Central Asia,ECS,Tax revenue (% of GDP),..
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (national estimate)",5.544684129
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",..
Europe & Central Asia,ECS,"Interest rate spread (lending rate minus deposit rate, %)",..
Europe & Central Asia,ECS,Taxes on exports (% of tax revenue),..
Europe & Central Asia,ECS,"Taxes on income, profits and capital gains (% of revenue)",..
Europe & Central Asia,ECS,"Revenue, excluding grants (% of GDP)",..
Europe & Central Asia,ECS,Social contributions (% of revenue),..
Europe & Central Asia,ECS,Interest payments (% of revenue),..
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (current US$),7.49849E+11
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (% of GDP),35.73516299
Europe & Central Asia (excluding high income),ECA,GDP (current US$),2.09835E+12
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),8479.056831
Europe & Central Asia (excluding high income),ECA,Gross domestic savings (% of GDP),23.83918986
Europe & Central Asia (excluding high income),ECA,Gross savings (% of GDP),24.76570809
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (% of GDP),38.77086766
Europe & Central Asia (excluding high income),ECA,"Inflation, GDP deflator (annual %)",6.449366252
Europe & Central Asia (excluding high income),ECA,Tax revenue (% of GDP),..
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (national estimate)",..
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",..
Europe & Central Asia (excluding high income),ECA,"Interest rate spread (lending rate minus deposit rate, %)",5.057092809
Europe & Central Asia (excluding high income),ECA,Taxes on exports (% of tax revenue),..
Europe & Central Asia (excluding high income),ECA,"Taxes on income, profits and capital gains (% of revenue)",..
Europe & Central Asia (excluding high income),ECA,"Revenue, excluding grants (% of GDP)",..
Europe & Central Asia (excluding high income),ECA,Social contributions (% of revenue),..
Europe & Central Asia (excluding high income),ECA,Interest payments (% of revenue),..
Europe & Central Asia (IDA & IBRD countries),TEC,Exports of goods and services (current US$),1.92235E+12
Europe & Central Asia (IDA & IBRD countries),TEC,Exports of goods and services (% of GDP),35.16746282
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),5.46628E+12
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),11952.68806
Europe & Central Asia (IDA & IBRD countries),TEC,Gross domestic savings (% of GDP),26.9381347
Europe & Central Asia (IDA & IBRD countries),TEC,Gross savings (% of GDP),26.00104621
Europe & Central Asia (IDA & IBRD countries),TEC,Imports of goods and services (% of GDP),34.2236162
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, GDP deflator (annual %)",7.510536602
Europe & Central Asia (IDA & IBRD countries),TEC,Tax revenue (% of GDP),..
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (national estimate)",4.935682916
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",..
Europe & Central Asia (IDA & IBRD countries),TEC,"Interest rate spread (lending rate minus deposit rate, %)",4.335875
Europe & Central Asia (IDA & IBRD countries),TEC,Taxes on exports (% of tax revenue),..
Europe & Central Asia (IDA & IBRD countries),TEC,"Taxes on income, profits and capital gains (% of revenue)",..
Europe & Central Asia (IDA & IBRD countries),TEC,"Revenue, excluding grants (% of GDP)",..
Europe & Central Asia (IDA & IBRD countries),TEC,Social contributions (% of revenue),..
Europe & Central Asia (IDA & IBRD countries),TEC,Interest payments (% of revenue),..
European Union,EUU,Exports of goods and services (current US$),9.6684E+12
European Union,EUU,Exports of goods and services (% of GDP),52.69060699
European Union,EUU,GDP (current US$),1.83494E+13
European Union,EUU,GDP per capita (current US$),40823.87626
European Union,EUU,Gross domestic savings (% of GDP),26.66542884
European Union,EUU,Gross savings (% of GDP),25.65876285
European Union,EUU,Imports of goods and services (% of GDP),48.95921729
European Union,EUU,"Inflation, GDP deflator (annual %)",6.628008069
European Union,EUU,Tax revenue (% of GDP),..
European Union,EUU,"Unemployment, total (% of total labor force) (national estimate)",6.016541878
European Union,EUU,"Life expectancy at birth, total (years)",..
European Union,EUU,"Interest rate spread (lending rate minus deposit rate, %)",..
European Union,EUU,Taxes on exports (% of tax revenue),..
European Union,EUU,"Taxes on income, profits and capital gains (% of revenue)",..
European Union,EUU,"Revenue, excluding grants (% of GDP)",..
European Union,EUU,Social contributions (% of revenue),..
European Union,EUU,Interest payments (% of revenue),..
Fragile and conflict affected situations,FCS,Exports of goods and services (current US$),..
Fragile and conflict affected situations,FCS,Exports of goods and services (% of GDP),..
Fragile and conflict affected situations,FCS,GDP (current US$),1.9068E+12
Fragile and conflict affected situations,FCS,GDP per capita (current US$),1828.708359
Fragile and conflict affected situations,FCS,Gross domestic savings (% of GDP),..
Fragile and conflict affected situations,FCS,Gross savings (% of GDP),..
Fragile and conflict affected situations,FCS,Imports of goods and services (% of GDP),27.74417705
Fragile and conflict affected situations,FCS,"Inflation, GDP deflator (annual %)",6.074169523
Fragile and conflict affected situations,FCS,Tax revenue (% of GDP),..
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (national estimate)",..
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",..
Fragile and conflict affected situations,FCS,"Interest rate spread (lending rate minus deposit rate, %)",..
Fragile and conflict affected situations,FCS,Taxes on exports (% of tax revenue),..
Fragile and conflict affected situations,FCS,"Taxes on income, profits and capital gains (% of revenue)",..
Fragile and conflict affected situations,FCS,"Revenue, excluding grants (% of GDP)",..
Fragile and conflict affected situations,FCS,Social contributions (% of revenue),..
Fragile and conflict affected situations,FCS,Interest payments (% of revenue),..
Heavily indebted poor countries (HIPC),HPC,Exports of goods and services (current US$),2.47755E+11
Heavily indebted poor countries (HIPC),HPC,Exports of goods and services (% of GDP),21.91606487
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),1.13047E+12
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),1245.019656
Heavily indebted poor countries (HIPC),HPC,Gross domestic savings (% of GDP),17.6795213
Heavily indebted poor countries (HIPC),HPC,Gross savings (% of GDP),..
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (% of GDP),29.5378018
Heavily indebted poor countries (HIPC),HPC,"Inflation, GDP deflator (annual %)",6.891019732
Heavily indebted poor countries (HIPC),HPC,Tax revenue (% of GDP),..
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (national estimate)",..
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",..
Heavily indebted poor countries (HIPC),HPC,"Interest rate spread (lending rate minus deposit rate, %)",..
Heavily indebted poor countries (HIPC),HPC,Taxes on exports (% of tax revenue),..
Heavily indebted poor countries (HIPC),HPC,"Taxes on income, profits and capital gains (% of revenue)",..
Heavily indebted poor countries (HIPC),HPC,"Revenue, excluding grants (% of GDP)",..
Heavily indebted poor countries (HIPC),HPC,Social contributions (% of revenue),..
Heavily indebted poor countries (HIPC),HPC,Interest payments (% of revenue),..
High income,HIC,Exports of goods and services (current US$),2.1674E+13
High income,HIC,Exports of goods and services (% of GDP),32.03668234
High income,HIC,GDP (current US$),6.76537E+13
High income,HIC,GDP per capita (current US$),48220.03316
High income,HIC,Gross domestic savings (% of GDP),..
High income,HIC,Gross savings (% of GDP),..
High income,HIC,Imports of goods and services (% of GDP),31.26277974
High income,HIC,"Inflation, GDP deflator (annual %)",5.273214455
High income,HIC,Tax revenue (% of GDP),..
High income,HIC,"Unemployment, total (% of total labor force) (national estimate)",4.362753671
High income,HIC,"Life expectancy at birth, total (years)",..
High income,HIC,"Interest rate spread (lending rate minus deposit rate, %)",..
High income,HIC,Taxes on exports (% of tax revenue),..
High income,HIC,"Taxes on income, profits and capital gains (% of revenue)",..
High income,HIC,"Revenue, excluding grants (% of GDP)",..
High income,HIC,Social contributions (% of revenue),..
High income,HIC,Interest payments (% of revenue),..
IBRD only,IBD,Exports of goods and services (current US$),9.94132E+12
IBRD only,IBD,Exports of goods and services (% of GDP),25.66625683
IBRD only,IBD,GDP (current US$),3.8733E+13
IBRD only,IBD,GDP per capita (current US$),7845.385362
IBRD only,IBD,Gross domestic savings (% of GDP),..
IBRD only,IBD,Gross savings (% of GDP),..
IBRD only,IBD,Imports of goods and services (% of GDP),24.5649851
IBRD only,IBD,"Inflation, GDP deflator (annual %)",4.735828043
IBRD only,IBD,Tax revenue (% of GDP),..
IBRD only,IBD,"Unemployment, total (% of total labor force) (national estimate)",..
IBRD only,IBD,"Life expectancy at birth, total (years)",..
IBRD only,IBD,"Interest rate spread (lending rate minus deposit rate, %)",5.004166667
IBRD only,IBD,Taxes on exports (% of tax revenue),..
IBRD only,IBD,"Taxes on income, profits and capital gains (% of revenue)",..
IBRD only,IBD,"Revenue, excluding grants (% of GDP)",..
IBRD only,IBD,Social contributions (% of revenue),..
IBRD only,IBD,Interest payments (% of revenue),..
IDA & IBRD total,IBT,Exports of goods and services (current US$),1.0529E+13
IDA & IBRD total,IBT,Exports of goods and services (% of GDP),25.33472741
IDA & IBRD total,IBT,GDP (current US$),4.15597E+13
IDA & IBRD total,IBT,GDP per capita (current US$),6094.023893
IDA & IBRD total,IBT,Gross domestic savings (% of GDP),..
IDA & IBRD total,IBT,Gross savings (% of GDP),..
IDA & IBRD total,IBT,Imports of goods and services (% of GDP),24.77811289
IDA & IBRD total,IBT,"Inflation, GDP deflator (annual %)",5.35788254
IDA & IBRD total,IBT,Tax revenue (% of GDP),..
IDA & IBRD total,IBT,"Unemployment, total (% of total labor force) (national estimate)",..
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",..
IDA & IBRD total,IBT,"Interest rate spread (lending rate minus deposit rate, %)",5.684263957
IDA & IBRD total,IBT,Taxes on exports (% of tax revenue),..
IDA & IBRD total,IBT,"Taxes on income, profits and capital gains (% of revenue)",..
IDA & IBRD total,IBT,"Revenue, excluding grants (% of GDP)",..
IDA & IBRD total,IBT,Social contributions (% of revenue),..
IDA & IBRD total,IBT,Interest payments (% of revenue),..
IDA blend,IDB,Exports of goods and services (current US$),..
IDA blend,IDB,Exports of goods and services (% of GDP),..
IDA blend,IDB,GDP (current US$),1.04402E+12
IDA blend,IDB,GDP per capita (current US$),1676.989584
IDA blend,IDB,Gross domestic savings (% of GDP),..
IDA blend,IDB,Gross savings (% of GDP),..
IDA blend,IDB,Imports of goods and services (% of GDP),22.52782297
IDA blend,IDB,"Inflation, GDP deflator (annual %)",4.033144145
IDA blend,IDB,Tax revenue (% of GDP),..
IDA blend,IDB,"Unemployment, total (% of total labor force) (national estimate)",..
IDA blend,IDB,"Life expectancy at birth, total (years)",..
IDA blend,IDB,"Interest rate spread (lending rate minus deposit rate, %)",6.101538275
IDA blend,IDB,Taxes on exports (% of tax revenue),..
IDA blend,IDB,"Taxes on income, profits and capital gains (% of revenue)",..
IDA blend,IDB,"Revenue, excluding grants (% of GDP)",..
IDA blend,IDB,Social contributions (% of revenue),..
IDA blend,IDB,Interest payments (% of revenue),..
IDA only,IDX,Exports of goods and services (current US$),3.8262E+11
IDA only,IDX,Exports of goods and services (% of GDP),21.42244745
IDA only,IDX,GDP (current US$),1.78607E+12
IDA only,IDX,GDP per capita (current US$),1417.348659
IDA only,IDX,Gross domestic savings (% of GDP),16.30304903
IDA only,IDX,Gross savings (% of GDP),..
IDA only,IDX,Imports of goods and services (% of GDP),29.90943276
IDA only,IDX,"Inflation, GDP deflator (annual %)",6.54482573
IDA only,IDX,Tax revenue (% of GDP),..
IDA only,IDX,"Unemployment, total (% of total labor force) (national estimate)",..
IDA only,IDX,"Life expectancy at birth, total (years)",..
IDA only,IDX,"Interest rate spread (lending rate minus deposit rate, %)",..
IDA only,IDX,Taxes on exports (% of tax revenue),..
IDA only,IDX,"Taxes on income, profits and capital gains (% of revenue)",..
IDA only,IDX,"Revenue, excluding grants (% of GDP)",..
IDA only,IDX,Social contributions (% of revenue),..
IDA only,IDX,Interest payments (% of revenue),..
IDA total,IDA,Exports of goods and services (current US$),6.15421E+11
IDA total,IDA,Exports of goods and services (% of GDP),21.76139974
IDA total,IDA,GDP (current US$),2.82804E+12
IDA total,IDA,GDP per capita (current US$),1502.117846
IDA total,IDA,Gross domestic savings (% of GDP),1.884848659
IDA total,IDA,Gross savings (% of GDP),..
IDA total,IDA,Imports of goods and services (% of GDP),27.37659565
IDA total,IDA,"Inflation, GDP deflator (annual %)",6.14424034
IDA total,IDA,Tax revenue (% of GDP),..
IDA total,IDA,"Unemployment, total (% of total labor force) (national estimate)",..
IDA total,IDA,"Life expectancy at birth, total (years)",..
IDA total,IDA,"Interest rate spread (lending rate minus deposit rate, %)",..
IDA total,IDA,Taxes on exports (% of tax revenue),..
IDA total,IDA,"Taxes on income, profits and capital gains (% of revenue)",..
IDA total,IDA,"Revenue, excluding grants (% of GDP)",..
IDA total,IDA,Social contributions (% of revenue),..
IDA total,IDA,Interest payments (% of revenue),..
Late-demographic dividend,LTE,Exports of goods and services (current US$),8.38741E+12
Late-demographic dividend,LTE,Exports of goods and services (% of GDP),29.59420244
Late-demographic dividend,LTE,GDP (current US$),2.83414E+13
Late-demographic dividend,LTE,GDP per capita (current US$),12180.24422
Late-demographic dividend,LTE,Gross domestic savings (% of GDP),..
Late-demographic dividend,LTE,Gross savings (% of GDP),..
Late-demographic dividend,LTE,Imports of goods and services (% of GDP),26.1095926
Late-demographic dividend,LTE,"Inflation, GDP deflator (annual %)",4.553082811
Late-demographic dividend,LTE,Tax revenue (% of GDP),..
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (national estimate)",..
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",..
Late-demographic dividend,LTE,"Interest rate spread (lending rate minus deposit rate, %)",4.731416667
Late-demographic dividend,LTE,Taxes on exports (% of tax revenue),..
Late-demographic dividend,LTE,"Taxes on income, profits and capital gains (% of revenue)",..
Late-demographic dividend,LTE,"Revenue, excluding grants (% of GDP)",..
Late-demographic dividend,LTE,Social contributions (% of revenue),..
Late-demographic dividend,LTE,Interest payments (% of revenue),..
Latin America & Caribbean,LCN,Exports of goods and services (current US$),1.79553E+12
Latin America & Caribbean,LCN,Exports of goods and services (% of GDP),25.30939089
Latin America & Caribbean,LCN,GDP (current US$),7.09433E+12
Latin America & Caribbean,LCN,GDP per capita (current US$),10681.73309
Latin America & Caribbean,LCN,Gross domestic savings (% of GDP),17.88516783
Latin America & Caribbean,LCN,Gross savings (% of GDP),16.91828382
Latin America & Caribbean,LCN,Imports of goods and services (% of GDP),25.60991717
Latin America & Caribbean,LCN,"Inflation, GDP deflator (annual %)",4.697411401
Latin America & Caribbean,LCN,Tax revenue (% of GDP),..
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (national estimate)",6.186163724
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",..
Latin America & Caribbean,LCN,"Interest rate spread (lending rate minus deposit rate, %)",5.835
Latin America & Caribbean,LCN,Taxes on exports (% of tax revenue),..
Latin America & Caribbean,LCN,"Taxes on income, profits and capital gains (% of revenue)",..
Latin America & Caribbean,LCN,"Revenue, excluding grants (% of GDP)",..
Latin America & Caribbean,LCN,Social contributions (% of revenue),..
Latin America & Caribbean,LCN,Interest payments (% of revenue),..
Latin America & Caribbean (excluding high income),LAC,Exports of goods and services (current US$),1.46129E+12
Latin America & Caribbean (excluding high income),LAC,Exports of goods and services (% of GDP),24.15127372
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),6.05058E+12
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),10070.44338
Latin America & Caribbean (excluding high income),LAC,Gross domestic savings (% of GDP),17.16216543
Latin America & Caribbean (excluding high income),LAC,Gross savings (% of GDP),16.8253809
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (% of GDP),24.86656006
Latin America & Caribbean (excluding high income),LAC,"Inflation, GDP deflator (annual %)",4.7909545
Latin America & Caribbean (excluding high income),LAC,Tax revenue (% of GDP),..
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (national estimate)",6.059161228
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",..
Latin America & Caribbean (excluding high income),LAC,"Interest rate spread (lending rate minus deposit rate, %)",5.924214
Latin America & Caribbean (excluding high income),LAC,Taxes on exports (% of tax revenue),..
Latin America & Caribbean (excluding high income),LAC,"Taxes on income, profits and capital gains (% of revenue)",..
Latin America & Caribbean (excluding high income),LAC,"Revenue, excluding grants (% of GDP)",..
Latin America & Caribbean (excluding high income),LAC,Social contributions (% of revenue),..
Latin America & Caribbean (excluding high income),LAC,Interest payments (% of revenue),..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Exports of goods and services (current US$),1.7051E+12
Latin America & the Caribbean (IDA & IBRD countries),TLA,Exports of goods and services (% of GDP),25.17581885
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),6.77278E+12
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),10439.52607
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gross domestic savings (% of GDP),18.14442536
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gross savings (% of GDP),16.91828382
Latin America & the Caribbean (IDA & IBRD countries),TLA,Imports of goods and services (% of GDP),25.46730633
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, GDP deflator (annual %)",4.697411401
Latin America & the Caribbean (IDA & IBRD countries),TLA,Tax revenue (% of GDP),..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (national estimate)",6.184121589
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Interest rate spread (lending rate minus deposit rate, %)",5.879607
Latin America & the Caribbean (IDA & IBRD countries),TLA,Taxes on exports (% of tax revenue),..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Taxes on income, profits and capital gains (% of revenue)",..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Revenue, excluding grants (% of GDP)",..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Social contributions (% of revenue),..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Interest payments (% of revenue),..
Least developed countries: UN classification,LDC,Exports of goods and services (current US$),3.17095E+11
Least developed countries: UN classification,LDC,Exports of goods and services (% of GDP),21.07989731
Least developed countries: UN classification,LDC,GDP (current US$),1.50425E+12
Least developed countries: UN classification,LDC,GDP per capita (current US$),1307.650175
Least developed countries: UN classification,LDC,Gross domestic savings (% of GDP),18.5939442
Least developed countries: UN classification,LDC,Gross savings (% of GDP),..
Least developed countries: UN classification,LDC,Imports of goods and services (% of GDP),27.92503187
Least developed countries: UN classification,LDC,"Inflation, GDP deflator (annual %)",6.834264015
Least developed countries: UN classification,LDC,Tax revenue (% of GDP),..
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (national estimate)",..
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",..
Least developed countries: UN classification,LDC,"Interest rate spread (lending rate minus deposit rate, %)",..
Least developed countries: UN classification,LDC,Taxes on exports (% of tax revenue),..
Least developed countries: UN classification,LDC,"Taxes on income, profits and capital gains (% of revenue)",..
Least developed countries: UN classification,LDC,"Revenue, excluding grants (% of GDP)",..
Least developed countries: UN classification,LDC,Social contributions (% of revenue),..
Least developed countries: UN classification,LDC,Interest payments (% of revenue),..
Low & middle income,LMY,Exports of goods and services (current US$),9.12297E+12
Low & middle income,LMY,Exports of goods and services (% of GDP),24.3765303
Low & middle income,LMY,GDP (current US$),3.74252E+13
Low & middle income,LMY,GDP per capita (current US$),5676.38961
Low & middle income,LMY,Gross domestic savings (% of GDP),..
Low & middle income,LMY,Gross savings (% of GDP),..
Low & middle income,LMY,Imports of goods and services (% of GDP),24.11797785
Low & middle income,LMY,"Inflation, GDP deflator (annual %)",5.001720395
Low & middle income,LMY,Tax revenue (% of GDP),..
Low & middle income,LMY,"Unemployment, total (% of total labor force) (national estimate)",..
Low & middle income,LMY,"Life expectancy at birth, total (years)",..
Low & middle income,LMY,"Interest rate spread (lending rate minus deposit rate, %)",..
Low & middle income,LMY,Taxes on exports (% of tax revenue),..
Low & middle income,LMY,"Taxes on income, profits and capital gains (% of revenue)",..
Low & middle income,LMY,"Revenue, excluding grants (% of GDP)",..
Low & middle income,LMY,Social contributions (% of revenue),..
Low & middle income,LMY,Interest payments (% of revenue),..
Low income,LIC,Exports of goods and services (current US$),1.18648E+11
Low income,LIC,Exports of goods and services (% of GDP),18.34385015
Low income,LIC,GDP (current US$),6.46798E+11
Low income,LIC,GDP per capita (current US$),894.6223895
Low income,LIC,Gross domestic savings (% of GDP),8.291469865
Low income,LIC,Gross savings (% of GDP),..
Low income,LIC,Imports of goods and services (% of GDP),30.58737797
